ImageName,RootImage,Bot,Human
eggs0countAO1 Lithium 5-4 6 pt69.jpg,AO1 Lithium 5-4 6,0,0
eggs0countnCO1 Control 5-4 10 pt37.jpg,nCO1 Control 5-4 10,0,0
eggs0countAO1 Lithium 5-4 17 pt15.jpg,AO1 Lithium 5-4 17,0,0
eggs0countCO1 Control 5-4 37 pt34.jpg,CO1 Control 5-4 37,0,0
eggs0countACO1 Control 5-4 10 pt98.jpg,ACO1 Control 5-4 10,0,0
eggs0countCO1 Lithium 5-4 43 pt64.jpg,CO1 Lithium 5-4 43,3,0
eggs0countnCO1 Control 5-4 21 pt23.jpg,nCO1 Control 5-4 21,0,0
eggs0countACO1 Control 5-4 43 pt45.jpg,ACO1 Control 5-4 43,0,0
eggs0countACO1 Control 5-4 16 pt41.jpg,ACO1 Control 5-4 16,0,0
eggs0countACO1 Control 5-4 33 pt51.jpg,ACO1 Control 5-4 33,0,0
eggs0countAO1 Lithium 5-4 32 pt58.jpg,AO1 Lithium 5-4 32,0,0
eggs1countACO1 Control 5-4 13 pt79.jpg,ACO1 Control 5-4 13,0,1
eggs0countnCO1 Lithium 5-4 13 pt8.jpg,nCO1 Lithium 5-4 13,0,0
eggs0countCO1 Lithium 5-4 1 pt75.jpg,CO1 Lithium 5-4 1,0,0
eggs0countAO1 Control 5-4 10 pt46.jpg,AO1 Control 5-4 10,0,0
eggs2countnCO1 Lithium 5-4 15 pt32.jpg,nCO1 Lithium 5-4 15,17,2
eggs0countACO1 Control 5-4 17 pt68.jpg,ACO1 Control 5-4 17,0,0
eggs0countCO1 Control 5-4 10 pt19.jpg,CO1 Control 5-4 10,0,0
eggs0countCO1 Control 5-4 16 pt33.jpg,CO1 Control 5-4 16,3,0
eggs0countAO1 Control 5-4 46 pt40.jpg,AO1 Control 5-4 46,0,0
eggs0countACO1 Control 5-4 5 pt49.jpg,ACO1 Control 5-4 5,0,0
eggs0countACO1 Lithium 5-4 50 pt53.jpg,ACO1 Lithium 5-4 50,0,0
eggs0countACO1 Lithium 5-4 5 pt65.jpg,ACO1 Lithium 5-4 5,0,0
eggs0countAO1 Lithium 5-4 12 pt96.jpg,AO1 Lithium 5-4 12,0,0
eggs0countCO1 Lithium 5-4 48 pt97.jpg,CO1 Lithium 5-4 48,0,0
eggs2countnCO1 Control 5-4 44 pt85.jpg,nCO1 Control 5-4 44,7,2
eggs0countnCO1 Lithium 5-4 14 pt98.jpg,nCO1 Lithium 5-4 14,0,0
eggs0countACO1 Control 5-4 7 pt54.jpg,ACO1 Control 5-4 7,0,0
eggs5countnCO1 Lithium 5-4 20 pt27.jpg,nCO1 Lithium 5-4 20,7,5
eggs1countAO1 Control 5-4 3 pt38.jpg,AO1 Control 5-4 3,6,1
eggs0countACO1 Control 5-4 34 pt16.jpg,ACO1 Control 5-4 34,0,0
eggs0countCO1 Lithium 5-4 14 pt33.jpg,CO1 Lithium 5-4 14,0,0
eggs0countnCO1 Control 5-4 27 pt39.jpg,nCO1 Control 5-4 27,0,0
eggs0countACO1 Control 5-4 33 pt96.jpg,ACO1 Control 5-4 33,20,0
eggs0countnCO1 Lithium 5-4 18 pt24.jpg,nCO1 Lithium 5-4 18,3,0
eggs1countnCO1 Control 5-4 31 pt53.jpg,nCO1 Control 5-4 31,3,1
eggs0countAO1 Lithium 5-4 13 pt8.jpg,AO1 Lithium 5-4 13,0,0
eggs0countnCO1 Lithium 5-4 4 pt62.jpg,nCO1 Lithium 5-4 4,11,0
eggs1countCO1 Control 5-4 20 pt26.jpg,CO1 Control 5-4 20,2,1
eggs0countACO1 Control 5-4 28 pt3.jpg,ACO1 Control 5-4 28,0,0
eggs0countnCO1 Control 5-4 15 pt91.jpg,nCO1 Control 5-4 15,0,0
eggs1countAO1 Control 5-4 8 pt23.jpg,AO1 Control 5-4 8,0,1
eggs0countCO1 Lithium 5-4 17 pt74.jpg,CO1 Lithium 5-4 17,4,0
eggs0countACO1 Control 5-4 28 pt65.jpg,ACO1 Control 5-4 28,0,0
eggs2countnCO1 Lithium 5-4 16 pt47.jpg,nCO1 Lithium 5-4 16,5,2
eggs0countAO1 Control 5-4 6 pt5.jpg,AO1 Control 5-4 6,0,0
eggs0countCO1 Control 5-4 40 pt15.jpg,CO1 Control 5-4 40,3,0
eggs0countAO1 Control 5-4 16 pt3.jpg,AO1 Control 5-4 16,0,0
eggs0countACO1 Control 5-4 3 pt44.jpg,ACO1 Control 5-4 3,3,0
eggs0countnCO1 Lithium 5-4 50 pt38.jpg,nCO1 Lithium 5-4 50,3,0
eggs0countACO1 Control 5-4 10 pt38.jpg,ACO1 Control 5-4 10,0,0
eggs0countACO1 Control 5-4 14 pt3.jpg,ACO1 Control 5-4 14,0,0
eggs0countAO1 Control 5-4 40 pt34.jpg,AO1 Control 5-4 40,0,0
eggs0countAO1 Control 5-4 16 pt4.jpg,AO1 Control 5-4 16,5,0
eggs0countAO1 Control 5-4 38 pt74.jpg,AO1 Control 5-4 38,2,0
eggs0countACO1 Control 5-4 35 pt57.jpg,ACO1 Control 5-4 35,0,0
eggs0countACO1 Lithium 5-4 16 pt68.jpg,ACO1 Lithium 5-4 16,0,0
eggs0countnCO1 Lithium 5-4 40 pt61.jpg,nCO1 Lithium 5-4 40,2,0
eggs0countCO1 Lithium 5-4 8 pt69.jpg,CO1 Lithium 5-4 8,0,0
eggs0countCO1 Control 5-4 30 pt41.jpg,CO1 Control 5-4 30,0,0
eggs0countACO1 Lithium 5-4 37 pt30.jpg,ACO1 Lithium 5-4 37,0,0
eggs0countAO1 Lithium 5-4 4 pt84.jpg,AO1 Lithium 5-4 4,0,0
eggs0countACO1 Control 5-4 32 pt72.jpg,ACO1 Control 5-4 32,0,0
eggs1countCO1 Lithium 5-4 22 pt75.jpg,CO1 Lithium 5-4 22,2,1
eggs2countCO1 Lithium 5-4 7 pt43.jpg,CO1 Lithium 5-4 7,3,2
eggs0countACO1 Lithium 5-4 35 pt39.jpg,ACO1 Lithium 5-4 35,0,0
eggs0countACO1 Control 5-4 49 pt3.jpg,ACO1 Control 5-4 49,13,0
eggs0countnCO1 Control 5-4 49 pt82.jpg,nCO1 Control 5-4 49,0,0
eggs1countAO1 Control 5-4 15 pt95.jpg,AO1 Control 5-4 15,0,1
eggs0countCO1 Lithium 5-4 6 pt4.jpg,CO1 Lithium 5-4 6,0,0
eggs2countCO1 Lithium 5-4 38 pt47.jpg,CO1 Lithium 5-4 38,3,2
eggs0countnCO1 Control 5-4 10 pt30.jpg,nCO1 Control 5-4 10,0,0
eggs0countnCO1 Lithium 5-4 7 pt50.jpg,nCO1 Lithium 5-4 7,0,0
eggs0countAO1 Lithium 5-4 40 pt2.jpg,AO1 Lithium 5-4 40,0,0
eggs1countAO1 Lithium 5-4 22 pt77.jpg,AO1 Lithium 5-4 22,0,1
eggs0countCO1 Control 5-4 7 pt94.jpg,CO1 Control 5-4 7,0,0
eggs0countACO1 Control 5-4 45 pt13.jpg,ACO1 Control 5-4 45,0,0
eggs1countnCO1 Lithium 5-4 14 pt61.jpg,nCO1 Lithium 5-4 14,0,1
eggs3countAO1 Lithium 5-4 9 pt87.jpg,AO1 Lithium 5-4 9,6,3
eggs0countACO1 Control 5-4 19 pt81.jpg,ACO1 Control 5-4 19,0,0
eggs0countAO1 Control 5-4 20 pt11.jpg,AO1 Control 5-4 20,13,0
eggs2countCO1 Control 5-4 13 pt85.jpg,CO1 Control 5-4 13,7,2
eggs0countACO1 Lithium 5-4 24 pt56.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countCO1 Control 5-4 46 pt48.jpg,CO1 Control 5-4 46,3,0
eggs0countCO1 Control 5-4 22 pt100.jpg,CO1 Control 5-4 22,0,0
eggs0countACO1 Control 5-4 23 pt60.jpg,ACO1 Control 5-4 23,0,0
eggs0countAO1 Control 5-4 32 pt18.jpg,AO1 Control 5-4 32,0,0
eggs0countAO1 Control 5-4 27 pt29.jpg,AO1 Control 5-4 27,8,0
eggs0countCO1 Control 5-4 48 pt43.jpg,CO1 Control 5-4 48,0,0
eggs4countnCO1 Lithium 5-4 44 pt16.jpg,nCO1 Lithium 5-4 44,7,4
eggs0countnCO1 Control 5-4 37 pt65.jpg,nCO1 Control 5-4 37,3,0
eggs0countACO1 Control 5-4 4 pt13.jpg,ACO1 Control 5-4 4,0,0
eggs0countACO1 Lithium 5-4 32 pt4.jpg,ACO1 Lithium 5-4 32,0,0
eggs0countCO1 Lithium 5-4 50 pt34.jpg,CO1 Lithium 5-4 50,0,0
eggs0countnCO1 Lithium 5-4 3 pt40.jpg,nCO1 Lithium 5-4 3,0,0
eggs0countCO1 Control 5-4 5 pt22.jpg,CO1 Control 5-4 5,0,0
eggs0countAO1 Control 5-4 45 pt88.jpg,AO1 Control 5-4 45,0,0
eggs0countnCO1 Lithium 5-4 40 pt44.jpg,nCO1 Lithium 5-4 40,0,0
eggs0countnCO1 Lithium 5-4 20 pt96.jpg,nCO1 Lithium 5-4 20,0,0
eggs0countACO1 Control 5-4 23 pt19.jpg,ACO1 Control 5-4 23,0,0
eggs0countCO1 Control 5-4 31 pt84.jpg,CO1 Control 5-4 31,0,0
eggs0countAO1 Control 5-4 21 pt63.jpg,AO1 Control 5-4 21,0,0
eggs0countCO1 Control 5-4 45 pt24.jpg,CO1 Control 5-4 45,0,0
eggs1countnCO1 Lithium 5-4 7 pt29.jpg,nCO1 Lithium 5-4 7,10,1
eggs0countnCO1 Control 5-4 49 pt18.jpg,nCO1 Control 5-4 49,0,0
eggs0countACO1 Control 5-4 33 pt87.jpg,ACO1 Control 5-4 33,0,0
eggs0countACO1 Control 5-4 44 pt12.jpg,ACO1 Control 5-4 44,0,0
eggs0countAO1 Lithium 5-4 5 pt12.jpg,AO1 Lithium 5-4 5,0,0
eggs0countAO1 Control 5-4 33 pt93.jpg,AO1 Control 5-4 33,0,0
eggs2countCO1 Lithium 5-4 40 pt62.jpg,CO1 Lithium 5-4 40,3,2
eggs0countAO1 Control 5-4 25 pt37.jpg,AO1 Control 5-4 25,0,0
eggs0countAO1 Control 5-4 18 pt78.jpg,AO1 Control 5-4 18,0,0
eggs0countCO1 Lithium 5-4 30 pt13.jpg,CO1 Lithium 5-4 30,0,0
eggs0countACO1 Control 5-4 8 pt10.jpg,ACO1 Control 5-4 8,0,0
eggs1countACO1 Control 5-4 23 pt63.jpg,ACO1 Control 5-4 23,3,1
eggs0countAO1 Lithium 5-4 15 pt77.jpg,AO1 Lithium 5-4 15,0,0
eggs0countACO1 Lithium 5-4 6 pt46.jpg,ACO1 Lithium 5-4 6,0,0
eggs0countAO1 Control 5-4 46 pt66.jpg,AO1 Control 5-4 46,0,0
eggs0countAO1 Lithium 5-4 35 pt49.jpg,AO1 Lithium 5-4 35,0,0
eggs0countAO1 Lithium 5-4 41 pt98.jpg,AO1 Lithium 5-4 41,0,0
eggs0countnCO1 Control 5-4 13 pt80.jpg,nCO1 Control 5-4 13,0,0
eggs0countACO1 Control 5-4 9 pt97.jpg,ACO1 Control 5-4 9,0,0
eggs0countnCO1 Control 5-4 45 pt31.jpg,nCO1 Control 5-4 45,0,0
eggs3countACO1 Lithium 5-4 45 pt52.jpg,ACO1 Lithium 5-4 45,5,3
eggs0countnCO1 Control 5-4 23 pt53.jpg,nCO1 Control 5-4 23,4,0
eggs0countCO1 Control 5-4 32 pt69.jpg,CO1 Control 5-4 32,0,0
eggs0countCO1 Lithium 5-4 10 pt83.jpg,CO1 Lithium 5-4 10,0,0
eggs0countAO1 Lithium 5-4 3 pt34.jpg,AO1 Lithium 5-4 3,0,0
eggs0countnCO1 Control 5-4 9 pt5.jpg,nCO1 Control 5-4 9,0,0
eggs1countnCO1 Control 5-4 8 pt33.jpg,nCO1 Control 5-4 8,3,1
eggs0countCO1 Control 5-4 28 pt14.jpg,CO1 Control 5-4 28,2,0
eggs0countACO1 Lithium 5-4 41 pt79.jpg,ACO1 Lithium 5-4 41,0,0
eggs0countAO1 Control 5-4 1 pt25.jpg,AO1 Control 5-4 1,4,0
eggs3countCO1 Lithium 5-4 24 pt76.jpg,CO1 Lithium 5-4 24,4,3
eggs2countCO1 Control 5-4 50 pt58.jpg,CO1 Control 5-4 50,3,2
eggs1countAO1 Control 5-4 22 pt67.jpg,AO1 Control 5-4 22,3,1
eggs0countnCO1 Lithium 5-4 29 pt92.jpg,nCO1 Lithium 5-4 29,0,0
eggs0countnCO1 Lithium 5-4 9 pt94.jpg,nCO1 Lithium 5-4 9,1,0
eggs0countAO1 Control 5-4 14 pt91.jpg,AO1 Control 5-4 14,0,0
eggs0countCO1 Control 5-4 20 pt5.jpg,CO1 Control 5-4 20,0,0
eggs0countACO1 Lithium 5-4 42 pt96.jpg,ACO1 Lithium 5-4 42,0,0
eggs0countACO1 Control 5-4 16 pt53.jpg,ACO1 Control 5-4 16,0,0
eggs0countCO1 Control 5-4 5 pt30.jpg,CO1 Control 5-4 5,0,0
eggs0countCO1 Lithium 5-4 21 pt63.jpg,CO1 Lithium 5-4 21,0,0
eggs0countCO1 Control 5-4 16 pt71.jpg,CO1 Control 5-4 16,0,0
eggs0countACO1 Control 5-4 16 pt29.jpg,ACO1 Control 5-4 16,0,0
eggs0countnCO1 Control 5-4 37 pt7.jpg,nCO1 Control 5-4 37,0,0
eggs0countAO1 Lithium 5-4 30 pt61.jpg,AO1 Lithium 5-4 30,0,0
eggs0countAO1 Control 5-4 38 pt37.jpg,AO1 Control 5-4 38,0,0
eggs0countACO1 Control 5-4 3 pt73.jpg,ACO1 Control 5-4 3,6,0
eggs1countACO1 Control 5-4 25 pt27.jpg,ACO1 Control 5-4 25,3,1
eggs0countACO1 Control 5-4 23 pt40.jpg,ACO1 Control 5-4 23,0,0
eggs0countACO1 Control 5-4 31 pt32.jpg,ACO1 Control 5-4 31,0,0
eggs0countnCO1 Lithium 5-4 19 pt20.jpg,nCO1 Lithium 5-4 19,0,0
eggs0countAO1 Lithium 5-4 38 pt7.jpg,AO1 Lithium 5-4 38,0,0
eggs0countACO1 Control 5-4 37 pt51.jpg,ACO1 Control 5-4 37,0,0
eggs0countACO1 Control 5-4 30 pt59.jpg,ACO1 Control 5-4 30,0,0
eggs1countCO1 Lithium 5-4 29 pt39.jpg,CO1 Lithium 5-4 29,4,1
eggs0countAO1 Lithium 5-4 44 pt17.jpg,AO1 Lithium 5-4 44,8,0
eggs0countACO1 Control 5-4 22 pt76.jpg,ACO1 Control 5-4 22,3,0
eggs0countnCO1 Control 5-4 47 pt100.jpg,nCO1 Control 5-4 47,11,0
eggs0countAO1 Control 5-4 3 pt31.jpg,AO1 Control 5-4 3,0,0
eggs0countCO1 Lithium 5-4 25 pt24.jpg,CO1 Lithium 5-4 25,0,0
eggs0countACO1 Lithium 5-4 22 pt88.jpg,ACO1 Lithium 5-4 22,0,0
eggs0countCO1 Control 5-4 44 pt53.jpg,CO1 Control 5-4 44,0,0
eggs0countACO1 Control 5-4 8 pt86.jpg,ACO1 Control 5-4 8,0,0
eggs0countAO1 Lithium 5-4 2 pt82.jpg,AO1 Lithium 5-4 2,5,0
eggs1countnCO1 Lithium 5-4 7 pt73.jpg,nCO1 Lithium 5-4 7,10,1
eggs2countnCO1 Lithium 5-4 1 pt66.jpg,nCO1 Lithium 5-4 1,5,2
eggs1countAO1 Lithium 5-4 9 pt49.jpg,AO1 Lithium 5-4 9,3,1
eggs0countAO1 Lithium 5-4 39 pt7.jpg,AO1 Lithium 5-4 39,0,0
eggs0countACO1 Control 5-4 2 pt30.jpg,ACO1 Control 5-4 2,0,0
eggs0countnCO1 Lithium 5-4 1 pt10.jpg,nCO1 Lithium 5-4 1,0,0
eggs0countnCO1 Lithium 5-4 42 pt3.jpg,nCO1 Lithium 5-4 42,1,0
eggs0countCO1 Lithium 5-4 50 pt62.jpg,CO1 Lithium 5-4 50,4,0
eggs0countCO1 Lithium 5-4 2 pt17.jpg,CO1 Lithium 5-4 2,0,0
eggs0countAO1 Control 5-4 48 pt97.jpg,AO1 Control 5-4 48,0,0
eggs0countnCO1 Control 5-4 49 pt79.jpg,nCO1 Control 5-4 49,0,0
eggs0countACO1 Lithium 5-4 3 pt86.jpg,ACO1 Lithium 5-4 3,3,0
eggs1countCO1 Control 5-4 50 pt84.jpg,CO1 Control 5-4 50,3,1
eggs0countCO1 Control 5-4 14 pt26.jpg,CO1 Control 5-4 14,3,0
eggs0countACO1 Control 5-4 48 pt59.jpg,ACO1 Control 5-4 48,0,0
eggs0countAO1 Lithium 5-4 16 pt49.jpg,AO1 Lithium 5-4 16,3,0
eggs0countnCO1 Lithium 5-4 9 pt3.jpg,nCO1 Lithium 5-4 9,0,0
eggs0countACO1 Lithium 5-4 17 pt34.jpg,ACO1 Lithium 5-4 17,0,0
eggs0countnCO1 Lithium 5-4 5 pt68.jpg,nCO1 Lithium 5-4 5,0,0
eggs0countCO1 Control 5-4 5 pt63.jpg,CO1 Control 5-4 5,0,0
eggs0countACO1 Lithium 5-4 2 pt5.jpg,ACO1 Lithium 5-4 2,0,0
eggs1countCO1 Lithium 5-4 15 pt49.jpg,CO1 Lithium 5-4 15,1,1
eggs0countnCO1 Lithium 5-4 46 pt6.jpg,nCO1 Lithium 5-4 46,2,0
eggs1countAO1 Control 5-4 34 pt84.jpg,AO1 Control 5-4 34,3,1
eggs1countnCO1 Lithium 5-4 48 pt27.jpg,nCO1 Lithium 5-4 48,2,1
eggs0countCO1 Lithium 5-4 36 pt11.jpg,CO1 Lithium 5-4 36,11,0
eggs0countAO1 Control 5-4 37 pt5.jpg,AO1 Control 5-4 37,0,0
eggs0countAO1 Control 5-4 21 pt11.jpg,AO1 Control 5-4 21,0,0
eggs0countAO1 Lithium 5-4 9 pt16.jpg,AO1 Lithium 5-4 9,0,0
eggs1countnCO1 Lithium 5-4 26 pt27.jpg,nCO1 Lithium 5-4 26,3,1
eggs0countAO1 Control 5-4 40 pt31.jpg,AO1 Control 5-4 40,0,0
eggs0countAO1 Lithium 5-4 26 pt99.jpg,AO1 Lithium 5-4 26,0,0
eggs2countAO1 Lithium 5-4 10 pt76.jpg,AO1 Lithium 5-4 10,3,2
eggs0countCO1 Lithium 5-4 38 pt29.jpg,CO1 Lithium 5-4 38,0,0
eggs0countAO1 Control 5-4 32 pt31.jpg,AO1 Control 5-4 32,0,0
eggs0countAO1 Lithium 5-4 40 pt68.jpg,AO1 Lithium 5-4 40,0,0
eggs2countnCO1 Control 5-4 29 pt56.jpg,nCO1 Control 5-4 29,5,2
eggs0countACO1 Lithium 5-4 40 pt87.jpg,ACO1 Lithium 5-4 40,0,0
eggs0countnCO1 Lithium 5-4 35 pt89.jpg,nCO1 Lithium 5-4 35,0,0
eggs0countCO1 Lithium 5-4 42 pt70.jpg,CO1 Lithium 5-4 42,0,0
eggs0countAO1 Control 5-4 23 pt67.jpg,AO1 Control 5-4 23,0,0
eggs0countCO1 Control 5-4 30 pt56.jpg,CO1 Control 5-4 30,0,0
eggs1countAO1 Control 5-4 33 pt7.jpg,AO1 Control 5-4 33,13,1
eggs1countCO1 Lithium 5-4 11 pt17.jpg,CO1 Lithium 5-4 11,2,1
eggs0countnCO1 Control 5-4 31 pt31.jpg,nCO1 Control 5-4 31,0,0
eggs0countAO1 Control 5-4 44 pt6.jpg,AO1 Control 5-4 44,1,0
eggs0countACO1 Lithium 5-4 17 pt39.jpg,ACO1 Lithium 5-4 17,0,0
eggs0countACO1 Control 5-4 17 pt47.jpg,ACO1 Control 5-4 17,3,0
eggs1countACO1 Control 5-4 6 pt39.jpg,ACO1 Control 5-4 6,1,1
eggs0countCO1 Lithium 5-4 17 pt20.jpg,CO1 Lithium 5-4 17,0,0
eggs0countAO1 Lithium 5-4 46 pt58.jpg,AO1 Lithium 5-4 46,0,0
eggs0countACO1 Lithium 5-4 24 pt40.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countCO1 Control 5-4 46 pt90.jpg,CO1 Control 5-4 46,0,0
eggs0countACO1 Lithium 5-4 45 pt75.jpg,ACO1 Lithium 5-4 45,0,0
eggs0countAO1 Control 5-4 17 pt58.jpg,AO1 Control 5-4 17,0,0
eggs0countACO1 Lithium 5-4 35 pt96.jpg,ACO1 Lithium 5-4 35,0,0
eggs0countAO1 Control 5-4 34 pt35.jpg,AO1 Control 5-4 34,3,0
eggs0countnCO1 Lithium 5-4 40 pt94.jpg,nCO1 Lithium 5-4 40,10,0
eggs1countAO1 Control 5-4 12 pt44.jpg,AO1 Control 5-4 12,3,1
eggs0countnCO1 Lithium 5-4 37 pt51.jpg,nCO1 Lithium 5-4 37,0,0
eggs0countAO1 Lithium 5-4 15 pt46.jpg,AO1 Lithium 5-4 15,0,0
eggs0countnCO1 Control 5-4 37 pt54.jpg,nCO1 Control 5-4 37,0,0
eggs0countAO1 Control 5-4 7 pt3.jpg,AO1 Control 5-4 7,0,0
eggs0countnCO1 Control 5-4 29 pt65.jpg,nCO1 Control 5-4 29,0,0
eggs3countnCO1 Control 5-4 22 pt66.jpg,nCO1 Control 5-4 22,3,3
eggs0countACO1 Control 5-4 48 pt69.jpg,ACO1 Control 5-4 48,0,0
eggs0countnCO1 Lithium 5-4 28 pt98.jpg,nCO1 Lithium 5-4 28,0,0
eggs0countnCO1 Lithium 5-4 14 pt52.jpg,nCO1 Lithium 5-4 14,0,0
eggs0countAO1 Lithium 5-4 18 pt95.jpg,AO1 Lithium 5-4 18,0,0
eggs1countAO1 Control 5-4 22 pt22.jpg,AO1 Control 5-4 22,5,1
eggs0countACO1 Lithium 5-4 38 pt87.jpg,ACO1 Lithium 5-4 38,0,0
eggs0countnCO1 Lithium 5-4 23 pt35.jpg,nCO1 Lithium 5-4 23,0,0
eggs0countACO1 Lithium 5-4 45 pt81.jpg,ACO1 Lithium 5-4 45,0,0
eggs0countnCO1 Control 5-4 35 pt19.jpg,nCO1 Control 5-4 35,0,0
eggs0countAO1 Lithium 5-4 47 pt99.jpg,AO1 Lithium 5-4 47,0,0
eggs5countCO1 Lithium 5-4 15 pt73.jpg,CO1 Lithium 5-4 15,4,5
eggs0countACO1 Lithium 5-4 13 pt4.jpg,ACO1 Lithium 5-4 13,0,0
eggs0countACO1 Lithium 5-4 4 pt3.jpg,ACO1 Lithium 5-4 4,0,0
eggs0countnCO1 Lithium 5-4 3 pt22.jpg,nCO1 Lithium 5-4 3,0,0
eggs0countnCO1 Lithium 5-4 10 pt32.jpg,nCO1 Lithium 5-4 10,5,0
eggs0countCO1 Control 5-4 5 pt42.jpg,CO1 Control 5-4 5,0,0
eggs6countCO1 Lithium 5-4 32 pt14.jpg,CO1 Lithium 5-4 32,11,6
eggs0countnCO1 Lithium 5-4 19 pt61.jpg,nCO1 Lithium 5-4 19,11,0
eggs0countACO1 Lithium 5-4 21 pt14.jpg,ACO1 Lithium 5-4 21,0,0
eggs0countACO1 Control 5-4 39 pt83.jpg,ACO1 Control 5-4 39,0,0
eggs0countCO1 Control 5-4 2 pt91.jpg,CO1 Control 5-4 2,0,0
eggs0countAO1 Control 5-4 26 pt22.jpg,AO1 Control 5-4 26,0,0
eggs3countCO1 Lithium 5-4 31 pt17.jpg,CO1 Lithium 5-4 31,5,3
eggs0countCO1 Lithium 5-4 13 pt57.jpg,CO1 Lithium 5-4 13,2,0
eggs0countCO1 Control 5-4 17 pt43.jpg,CO1 Control 5-4 17,0,0
eggs0countAO1 Lithium 5-4 17 pt53.jpg,AO1 Lithium 5-4 17,11,0
eggs0countnCO1 Control 5-4 26 pt91.jpg,nCO1 Control 5-4 26,12,0
eggs0countnCO1 Control 5-4 43 pt34.jpg,nCO1 Control 5-4 43,0,0
eggs1countAO1 Control 5-4 47 pt63.jpg,AO1 Control 5-4 47,3,1
eggs0countAO1 Lithium 5-4 6 pt57.jpg,AO1 Lithium 5-4 6,0,0
eggs3countnCO1 Lithium 5-4 31 pt54.jpg,nCO1 Lithium 5-4 31,3,3
eggs0countCO1 Control 5-4 5 pt15.jpg,CO1 Control 5-4 5,0,0
eggs0countCO1 Control 5-4 16 pt92.jpg,CO1 Control 5-4 16,0,0
eggs0countAO1 Control 5-4 24 pt46.jpg,AO1 Control 5-4 24,0,0
eggs0countnCO1 Control 5-4 14 pt7.jpg,nCO1 Control 5-4 14,0,0
eggs0countAO1 Control 5-4 34 pt71.jpg,AO1 Control 5-4 34,0,0
eggs0countAO1 Control 5-4 34 pt4.jpg,AO1 Control 5-4 34,0,0
eggs0countAO1 Control 5-4 4 pt71.jpg,AO1 Control 5-4 4,0,0
eggs0countCO1 Control 5-4 30 pt55.jpg,CO1 Control 5-4 30,0,0
eggs0countACO1 Lithium 5-4 2 pt94.jpg,ACO1 Lithium 5-4 2,0,0
eggs0countnCO1 Control 5-4 27 pt95.jpg,nCO1 Control 5-4 27,0,0
eggs0countACO1 Control 5-4 33 pt86.jpg,ACO1 Control 5-4 33,0,0
eggs0countACO1 Control 5-4 1 pt10.jpg,ACO1 Control 5-4 1,0,0
eggs1countACO1 Control 5-4 37 pt50.jpg,ACO1 Control 5-4 37,2,1
eggs0countAO1 Lithium 5-4 33 pt95.jpg,AO1 Lithium 5-4 33,0,0
eggs0countnCO1 Lithium 5-4 35 pt90.jpg,nCO1 Lithium 5-4 35,0,0
eggs2countCO1 Control 5-4 27 pt78.jpg,CO1 Control 5-4 27,4,2
eggs0countACO1 Control 5-4 10 pt55.jpg,ACO1 Control 5-4 10,3,0
eggs0countAO1 Control 5-4 10 pt15.jpg,AO1 Control 5-4 10,0,0
eggs0countCO1 Lithium 5-4 6 pt38.jpg,CO1 Lithium 5-4 6,0,0
eggs0countACO1 Lithium 5-4 44 pt45.jpg,ACO1 Lithium 5-4 44,2,0
eggs0countACO1 Control 5-4 41 pt85.jpg,ACO1 Control 5-4 41,0,0
eggs0countAO1 Lithium 5-4 48 pt24.jpg,AO1 Lithium 5-4 48,0,0
eggs3countCO1 Lithium 5-4 39 pt24.jpg,CO1 Lithium 5-4 39,4,3
eggs0countAO1 Lithium 5-4 15 pt70.jpg,AO1 Lithium 5-4 15,0,0
eggs0countACO1 Control 5-4 38 pt97.jpg,ACO1 Control 5-4 38,0,0
eggs0countAO1 Control 5-4 24 pt94.jpg,AO1 Control 5-4 24,0,0
eggs0countnCO1 Control 5-4 37 pt47.jpg,nCO1 Control 5-4 37,4,0
eggs0countnCO1 Lithium 5-4 32 pt4.jpg,nCO1 Lithium 5-4 32,0,0
eggs0countAO1 Lithium 5-4 34 pt81.jpg,AO1 Lithium 5-4 34,0,0
eggs0countCO1 Control 5-4 9 pt93.jpg,CO1 Control 5-4 9,0,0
eggs0countnCO1 Lithium 5-4 11 pt96.jpg,nCO1 Lithium 5-4 11,0,0
eggs0countAO1 Lithium 5-4 17 pt55.jpg,AO1 Lithium 5-4 17,0,0
eggs0countACO1 Control 5-4 46 pt47.jpg,ACO1 Control 5-4 46,2,0
eggs1countnCO1 Lithium 5-4 28 pt62.jpg,nCO1 Lithium 5-4 28,0,1
eggs0countnCO1 Control 5-4 15 pt9.jpg,nCO1 Control 5-4 15,0,0
eggs3countACO1 Lithium 5-4 33 pt88.jpg,ACO1 Lithium 5-4 33,13,3
eggs0countAO1 Control 5-4 26 pt8.jpg,AO1 Control 5-4 26,0,0
eggs1countACO1 Control 5-4 16 pt87.jpg,ACO1 Control 5-4 16,15,1
eggs0countACO1 Control 5-4 22 pt55.jpg,ACO1 Control 5-4 22,3,0
eggs0countAO1 Control 5-4 19 pt50.jpg,AO1 Control 5-4 19,0,0
eggs0countnCO1 Lithium 5-4 41 pt64.jpg,nCO1 Lithium 5-4 41,2,0
eggs0countCO1 Control 5-4 19 pt33.jpg,CO1 Control 5-4 19,13,0
eggs0countACO1 Lithium 5-4 21 pt7.jpg,ACO1 Lithium 5-4 21,2,0
