ImageName,Count
3 5 D3 52,46.0
3 5 D3 53,45.0
3 5 D3 54,0.0
3 5 D3 55,30.0
3 5 D3 56,33.0
3 5 D3 57,0.0
3 5 D3 58,63.0
3 5 D3 59,25.0
3 5 D3 60,nan
3 6 D4 1,0.0
3 6 D4 2,14.0
3 6 D4 3,54.0
3 6 D4 4,33.0
3 6 D4 5,71.0
3 6 D4 6,0.0
3 6 D4 7,49.0
3 6 D4 8,62.0
3 6 D4 9,64.0
3 6 D4 10,95.0
3 6 D4 11,69.0
3 6 D4 12,57.0
3 6 D4 13,48.0
3 6 D4 14,59.0
3 6 D4 15,18.0
3 6 D4 16,73.0
3 6 D4 17,67.0
3 6 D4 18,nan
3 6 D4 19,50.0
3 6 D4 20,42.0
3 6 D4 21,82.0
3 6 D4 22,33.0
3 6 D4 23,60.0
3 6 D4 24,66.0
3 6 D4 25,57.0
3 6 D4 26,64.0
3 6 D4 27,36.0
3 6 D4 28,54.0
3 6 D4 29,40.0
3 6 D4 30,nan
3 6 D4 31,0.0
3 6 D4 32,48.0
3 6 D4 33,88.0
3 6 D4 34,24.0
3 6 D4 35,32.0
3 6 D4 36,53.0
3 6 D4 37,36.0
3 6 D4 38,74.0
3 6 D4 39,30.0
3 6 D4 40,8.0
3 6 D4 41,57.0
3 6 D4 42,58.0
3 6 D4 43,58.0
3 6 D4 44,30.0
3 6 D4 45,36.0
3 6 D4 46,78.0
3 6 D4 47,76.0
3 6 D4 48,nan
3 6 D4 49,62.0
3 6 D4 50,38.0
3 6 D4 51,58.0
3 6 D4 52,nan
3 6 D4 53,nan
3 6 D4 54,55.0
3 6 D4 55,58.0
3 6 D4 56,0.0
3 6 D4 57,59.0
3 6 D4 58,0.0
3 6 D4 59,0.0
3 6 D4 60,54.0
3 7 D5 1,29.0
3 7 D5 2,40.0
3 7 D5 3,nan
3 7 D5 4,88.0
3 7 D5 5,44.0
3 7 D5 6,51.0
3 7 D5 7,17.0
3 7 D5 8,77.0
3 7 D5 9,77.0
3 7 D5 10,32.0
3 7 D5 11,65.0
3 7 D5 12,0.0
3 7 D5 13,51.0
3 7 D5 14,58.0
3 7 D5 15,55.0
3 7 D5 16,13.0
3 7 D5 17,91.0
3 7 D5 18,0.0
3 7 D5 19,1.0
3 7 D5 20,57.0
3 7 D5 21,86.0
3 7 D5 22,70.0
3 7 D5 23,78.0
3 7 D5 24,nan
3 7 D5 25,nan
3 7 D5 26,34.0
3 7 D5 27,20.0
3 7 D5 28,45.0
3 7 D5 29,10.0
3 7 D5 30,57.0
3 7 D5 31,60.0
3 7 D5 32,nan
3 7 D5 33,54.0
3 7 D5 34,36.0
3 7 D5 35,49.0
3 7 D5 36,nan
3 7 D5 37,65.0
3 7 D5 38,64.0
3 7 D5 39,44.0
3 7 D5 40,59.0
3 7 D5 41,82.0
3 7 D5 42,51.0
3 7 D5 43,60.0
3 7 D5 44,60.0
3 7 D5 45,60.0
3 7 D5 46,32.0
3 7 D5 47,51.0
3 7 D5 48,62.0
3 7 D5 49,36.0
3 7 D5 50,31.0
3 7 D5 51,37.0
3 7 D5 52,42.0
3 7 D5 53,47.0
3 7 D5 54,65.0
3 7 D5 55,44.0
3 7 D5 56,40.0
3 7 D5 57,47.0
3 7 D5 58,36.0
3 7 D5 59,58.0
3 7 D5 60,74.0
3 4 C1 1,42.0
3 4 C1 2,36.0
3 4 C1 3,53.0
3 4 C1 4,29.0
3 4 C1 5,40.0
3 4 C1 6,46.0
3 4 C1 7,50.0
3 4 C1 8,66.0
3 4 C1 9,43.0
3 4 C1 10,38.0
3 4 C1 11,29.0
3 4 C1 12,24.0
3 4 C1 13,76.0
3 4 C1 14,33.0
3 4 C1 15,47.0
3 4 C1 16,55.0
3 4 C1 17,59.0
3 4 C1 18,55.0
3 4 C1 19,42.0
3 4 C1 20,60.0
3 4 C1 21,nan
3 4 C1 22,70.0
3 4 C1 23,40.0
3 4 C1 24,21.0
3 4 C1 25,0.0
3 4 C1 26,55.0
3 4 C1 27,34.0
3 4 C1 28,27.0
3 4 C1 29,12.0
3 4 C1 30,32.0
3 4 C1 31,42.0
3 4 C1 32,0.0
3 4 C1 33,18.0
3 4 C1 34,48.0
3 4 C1 35,27.0
3 4 C1 36,45.0
3 4 C1 37,27.0
3 4 C1 38,48.0
3 4 C1 39,42.0
3 4 C1 40,40.0
3 4 C1 41,46.0
3 4 C1 42,37.0
3 4 C1 43,26.0
3 4 C1 44,43.0
3 4 C1 45,nan
3 4 C1 46,55.0
3 4 C1 47,34.0
3 4 C1 48,51.0
3 4 C1 49,64.0
3 4 C1 50,47.0
3 4 C1 51,nan
3 4 C1 52,82.0
3 4 C1 53,68.0
3 4 C1 54,31.0
3 4 C1 55,40.0
3 4 C1 56,48.0
3 4 C1 57,nan
3 4 C1 58,60.0
3 4 C1 59,60.0
3 4 C1 60,21.0
3 5 C2 1,29.0
3 5 C2 2,75.0
3 5 C2 3,48.0
3 5 C2 4,44.0
3 5 C2 5,41.0
3 5 C2 6,30.0
3 5 C2 7,20.0
3 5 C2 8,61.0
3 5 C2 9,57.0
3 5 C2 10,49.0
3 5 C2 11,nan
3 5 C2 12,46.0
3 5 C2 13,74.0
3 5 C2 14,nan
3 5 C2 15,4.0
3 5 C2 16,34.0
3 5 C2 17,1.0
3 5 C2 18,48.0
3 5 C2 19,37.0
3 5 C2 20,nan
3 5 C2 21,72.0
3 5 C2 22,1.0
3 5 C2 23,58.0
3 5 C2 24,58.0
3 5 C2 25,76.0
3 5 C2 26,40.0
3 5 C2 27,nan
3 5 C2 28,48.0
3 5 C2 29,55.0
3 5 C2 30,76.0
3 5 C2 31,43.0
3 5 C2 32,49.0
3 5 C2 33,52.0
3 5 C2 34,82.0
3 5 C2 35,63.0
3 5 C2 36,58.0
3 5 C2 37,0.0
3 5 C2 38,15.0
3 5 C2 39,61.0
3 5 C2 40,65.0
3 5 C2 41,37.0
3 5 C2 42,24.0
3 5 C2 43,49.0
3 5 C2 44,85.0
3 5 C2 45,46.0
3 5 C2 46,87.0
3 5 C2 47,43.0
3 5 C2 48,nan
3 5 C2 49,36.0
3 5 C2 50,nan
3 5 C2 51,35.0
3 5 C2 52,61.0
3 5 C2 53,6.0
3 5 C2 54,33.0
3 5 C2 55,33.0
3 5 C2 56,30.0
3 5 C2 57,55.0
3 5 C2 58,43.0
3 5 C2 59,47.0
3 5 C2 60,0.0
3 6 C3 1,0.0
3 6 C3 2,51.0
3 6 C3 3,62.0
3 6 C3 4,64.0
3 6 C3 5,62.0
3 6 C3 6,31.0
3 6 C3 7,41.0
3 6 C3 8,31.0
3 6 C3 9,27.0
3 6 C3 10,47.0
3 6 C3 11,46.0
3 6 C3 12,nan
3 6 C3 13,49.0
3 6 C3 14,37.0
3 6 C3 15,57.0
3 6 C3 16,0.0
3 6 C3 17,47.0
3 6 C3 18,32.0
3 6 C3 19,55.0
3 6 C3 20,67.0
3 6 C3 21,29.0
3 6 C3 22,53.0
3 6 C3 23,62.0
3 6 C3 24,0.0
3 6 C3 25,43.0
3 6 C3 26,nan
3 6 C3 27,77.0
3 6 C3 28,46.0
3 6 C3 29,34.0
3 6 C3 30,27.0
3 6 C3 31,nan
3 6 C3 32,51.0
3 6 C3 33,50.0
3 6 C3 34,3.0
3 6 C3 35,24.0
3 6 C3 36,45.0
3 6 C3 37,72.0
3 6 C3 38,39.0
3 6 C3 39,17.0
3 6 C3 40,nan
3 6 C3 41,29.0
3 6 C3 42,56.0
3 6 C3 43,51.0
3 6 C3 44,49.0
3 6 C3 45,25.0
3 6 C3 46,50.0
3 6 C3 47,42.0
3 6 C3 48,37.0
3 6 C3 49,nan
3 6 C3 50,0.0
3 6 C3 51,45.0
3 6 C3 52,57.0
3 6 C3 53,27.0
3 6 C3 54,40.0
3 6 C3 55,46.0
3 6 C3 56,30.0
3 6 C3 57,25.0
3 6 C3 58,22.0
3 6 C3 59,0.0
3 6 C3 60,19.0
3 7 C4 1,81.0
3 7 C4 2,51.0
3 7 C4 3,45.0
3 7 C4 4,48.0
3 7 C4 5,1.0
3 7 C4 6,20.0
3 7 C4 7,87.0
3 7 C4 8,36.0
3 7 C4 9,30.0
3 7 C4 10,64.0
3 7 C4 11,19.0
3 7 C4 12,35.0
3 7 C4 13,26.0
3 7 C4 14,40.0
3 7 C4 15,43.0
3 7 C4 16,27.0
3 7 C4 17,62.0
3 7 C4 18,61.0
3 7 C4 19,9.0
3 7 C4 20,65.0
3 7 C4 21,2.0
3 7 C4 22,27.0
3 7 C4 23,67.0
3 7 C4 24,1.0
3 7 C4 25,59.0
3 7 C4 26,nan
3 7 C4 27,65.0
3 7 C4 28,61.0
3 7 C4 29,nan
3 7 C4 30,1.0
3 7 C4 31,58.0
3 7 C4 32,0.0
3 7 C4 33,14.0
3 7 C4 34,49.0
3 7 C4 35,22.0
3 7 C4 36,22.0
3 7 C4 37,60.0
3 7 C4 38,70.0
3 7 C4 39,34.0
3 7 C4 40,62.0
3 7 C4 41,39.0
3 7 C4 42,35.0
3 7 C4 43,58.0
3 7 C4 44,0.0
3 7 C4 45,48.0
3 7 C4 46,52.0
3 7 C4 47,1.0
3 7 C4 48,1.0
3 7 C4 49,73.0
3 7 C4 50,nan
3 7 C4 51,35.0
3 7 C4 52,89.0
3 7 C4 53,44.0
3 7 C4 54,0.0
3 7 C4 55,67.0
3 7 C4 56,38.0
3 7 C4 57,43.0
3 7 C4 58,30.0
3 7 C4 59,nan
3 7 C4 60,63.0
3 8 C5 1,50.0
3 8 C5 2,38.0
3 8 C5 3,39.0
3 8 C5 4,56.0
3 8 C5 5,62.0
3 8 C5 6,6.0
3 8 C5 7,35.0
3 8 C5 8,68.0
3 8 C5 9,52.0
3 8 C5 10,65.0
3 8 C5 11,3.0
3 8 C5 12,0.0
3 8 C5 13,64.0
3 8 C5 14,50.0
3 8 C5 15,0.0
3 8 C5 16,42.0
3 8 C5 17,46.0
3 8 C5 18,5.0
3 8 C5 19,44.0
3 8 C5 20,21.0
3 8 C5 21,46.0
3 8 C5 22,69.0
3 8 C5 23,1.0
3 8 C5 24,63.0
3 8 C5 25,45.0
3 8 C5 26,37.0
3 8 C5 27,48.0
3 8 C5 28,41.0
3 8 C5 29,33.0
3 8 C5 30,32.0
3 8 C5 31,43.0
3 8 C5 32,60.0
3 8 C5 33,44.0
3 8 C5 34,45.0
3 8 C5 35,64.0
3 8 C5 36,0.0
3 8 C5 37,43.0
3 8 C5 38,nan
3 8 C5 39,44.0
3 8 C5 40,42.0
3 8 C5 41,39.0
3 8 C5 42,32.0
3 8 C5 43,25.0
3 8 C5 44,29.0
3 8 C5 45,29.0
3 8 C5 46,28.0
3 8 C5 47,nan
3 8 C5 48,53.0
3 8 C5 49,3.0
3 8 C5 50,nan
3 8 C5 51,34.0
3 8 C5 52,nan
3 8 C5 53,39.0
3 8 C5 54,34.0
3 8 C5 55,0.0
3 8 C5 56,64.0
3 8 C5 57,nan
3 8 C5 58,67.0
3 8 C5 59,1.0
3 8 C5 60,44.0
3 4 D1 1,nan
3 4 D1 2,nan
3 4 D1 3,nan
3 4 D1 4,69.0
3 4 D1 5,50.0
3 4 D1 6,nan
3 4 D1 7,0.0
3 4 D1 8,51.0
3 4 D1 9,40.0
3 4 D1 10,19.0
3 4 D1 11,31.0
3 4 D1 12,0.0
3 4 D1 13,74.0
3 4 D1 14,nan
3 4 D1 15,33.0
3 4 D1 16,63.0
3 4 D1 17,0.0
3 4 D1 18,54.0
3 4 D1 19,62.0
3 4 D1 20,43.0
3 4 D1 21,0.0
3 4 D1 22,nan
3 4 D1 23,nan
3 4 D1 24,45.0
3 4 D1 25,0.0
3 4 D1 26,0.0
3 4 D1 27,35.0
3 4 D1 28,33.0
3 4 D1 29,60.0
3 4 D1 30,50.0
3 4 D1 31,nan
3 4 D1 32,50.0
3 4 D1 33,nan
3 4 D1 34,70.0
3 4 D1 35,5.0
3 4 D1 36,nan
3 4 D1 37,54.0
3 4 D1 38,85.0
3 4 D1 39,39.0
3 4 D1 40,nan
3 4 D1 41,45.0
3 4 D1 42,37.0
3 4 D1 43,38.0
3 4 D1 44,0.0
3 4 D1 45,nan
3 4 D1 46,32.0
3 4 D1 47,16.0
3 4 D1 48,nan
3 4 D1 49,55.0
3 4 D1 50,48.0
3 4 D1 51,nan
3 4 D1 52,nan
3 4 D1 53,28.0
3 4 D1 54,49.0
3 4 D1 55,54.0
3 4 D1 56,nan
3 4 D1 57,nan
3 4 D1 58,1.0
3 4 D1 59,35.0
3 4 D1 60,58.0
3 5 D2 1,72.0
3 5 D2 2,50.0
3 5 D2 3,nan
3 5 D2 4,57.0
3 5 D2 5,58.0
3 5 D2 6,49.0
3 5 D2 7,87.0
3 5 D2 8,29.0
3 5 D2 9,45.0
3 5 D2 10,nan
3 5 D2 11,91.0
3 5 D2 12,59.0
3 5 D2 13,81.0
3 5 D2 14,nan
3 5 D2 15,nan
3 5 D2 16,nan
3 5 D2 17,34.0
3 5 D2 18,58.0
3 5 D2 19,36.0
3 5 D2 20,nan
3 5 D2 21,62.0
3 5 D2 22,38.0
3 5 D2 23,73.0
3 5 D2 24,82.0
3 5 D2 25,27.0
3 5 D2 26,42.0
3 5 D2 27,44.0
3 5 D2 28,46.0
3 5 D2 29,54.0
3 5 D2 30,48.0
3 5 D2 31,47.0
3 5 D2 32,nan
3 5 D2 33,44.0
3 5 D2 34,nan
3 5 D2 35,69.0
3 5 D2 36,44.0
3 5 D2 37,47.0
3 5 D2 38,58.0
3 5 D2 39,76.0
3 5 D2 40,84.0
3 5 D2 41,43.0
3 5 D2 42,33.0
3 5 D2 43,68.0
3 5 D2 44,47.0
3 5 D2 45,33.0
3 5 D2 46,49.0
3 5 D2 47,41.0
3 5 D2 48,45.0
3 5 D2 49,58.0
3 5 D2 50,41.0
3 5 D2 51,22.0
3 5 D2 52,49.0
3 5 D2 53,45.0
3 5 D2 54,nan
3 5 D2 55,nan
3 5 D2 56,28.0
3 5 D2 57,51.0
3 5 D2 58,22.0
3 5 D2 59,50.0
3 5 D2 60,nan
3 6 D3 1,36.0
3 6 D3 2,69.0
3 6 D3 3,44.0
3 6 D3 4,47.0
3 6 D3 5,53.0
3 6 D3 6,58.0
3 6 D3 7,nan
3 6 D3 8,nan
3 6 D3 9,44.0
3 6 D3 10,52.0
3 6 D3 11,nan
3 6 D3 12,nan
3 6 D3 13,47.0
3 6 D3 14,72.0
3 6 D3 15,nan
3 6 D3 16,59.0
3 6 D3 17,54.0
3 6 D3 18,0.0
3 6 D3 19,50.0
3 6 D3 20,59.0
3 6 D3 21,22.0
3 6 D3 22,48.0
3 6 D3 23,37.0
3 6 D3 24,17.0
3 6 D3 25,43.0
3 6 D3 26,69.0
3 6 D3 27,nan
3 6 D3 28,46.0
3 6 D3 29,23.0
3 6 D3 30,56.0
3 6 D3 31,38.0
3 6 D3 32,49.0
3 6 D3 33,58.0
3 6 D3 34,41.0
3 6 D3 35,nan
3 6 D3 36,45.0
3 6 D3 37,65.0
3 6 D3 38,33.0
3 6 D3 39,40.0
3 6 D3 40,49.0
3 6 D3 41,43.0
3 6 D3 42,40.0
3 6 D3 43,46.0
3 6 D3 44,41.0
3 6 D3 45,40.0
3 6 D3 46,0.0
3 6 D3 47,24.0
3 6 D3 48,0.0
3 6 D3 49,0.0
3 6 D3 50,34.0
3 6 D3 51,42.0
3 6 D3 52,25.0
3 6 D3 53,57.0
3 6 D3 54,0.0
3 6 D3 55,32.0
3 6 D3 56,51.0
3 6 D3 57,0.0
3 6 D3 58,24.0
3 6 D3 59,29.0
3 6 D3 60,nan
3 7 D4 1,0.0
3 7 D4 2,25.0
3 7 D4 3,62.0
3 7 D4 4,35.0
3 7 D4 5,64.0
3 7 D4 6,nan
3 7 D4 7,29.0
3 7 D4 8,68.0
3 7 D4 9,74.0
3 7 D4 10,87.0
3 7 D4 11,22.0
3 7 D4 12,54.0
3 7 D4 13,49.0
3 7 D4 14,67.0
3 7 D4 15,16.0
3 7 D4 16,57.0
3 7 D4 17,72.0
3 7 D4 18,nan
3 7 D4 19,55.0
3 7 D4 20,45.0
3 7 D4 21,76.0
3 7 D4 22,55.0
3 7 D4 23,69.0
3 7 D4 24,67.0
3 7 D4 25,44.0
3 7 D4 26,79.0
3 7 D4 27,55.0
3 7 D4 28,73.0
3 7 D4 29,51.0
3 7 D4 30,nan
3 7 D4 31,1.0
3 7 D4 32,65.0
3 7 D4 33,72.0
3 7 D4 34,32.0
3 7 D4 35,1.0
3 7 D4 36,9.0
3 7 D4 37,51.0
3 7 D4 38,85.0
3 7 D4 39,23.0
3 7 D4 40,0.0
3 7 D4 41,48.0
3 7 D4 42,64.0
3 7 D4 43,58.0
3 7 D4 44,1.0
3 7 D4 45,58.0
3 7 D4 46,57.0
3 7 D4 47,74.0
3 7 D4 48,nan
3 7 D4 49,41.0
3 7 D4 50,33.0
3 7 D4 51,54.0
3 7 D4 52,nan
3 7 D4 53,nan
3 7 D4 54,44.0
3 7 D4 55,49.0
3 7 D4 56,1.0
3 7 D4 57,64.0
3 7 D4 58,1.0
3 7 D4 59,0.0
3 7 D4 60,37.0
3 8 D5 1,18.0
3 8 D5 2,62.0
3 8 D5 3,nan
3 8 D5 4,52.0
3 8 D5 5,61.0
3 8 D5 6,52.0
3 8 D5 7,2.0
3 8 D5 8,72.0
3 8 D5 9,70.0
3 8 D5 10,11.0
3 8 D5 11,38.0
3 8 D5 12,0.0
3 8 D5 13,54.0
3 8 D5 14,49.0
3 8 D5 15,48.0
3 8 D5 16,15.0
3 8 D5 17,83.0
3 8 D5 18,0.0
3 8 D5 19,1.0
3 8 D5 20,58.0
3 8 D5 21,38.0
3 8 D5 22,56.0
3 8 D5 23,56.0
3 8 D5 24,nan
3 8 D5 25,nan
3 8 D5 26,47.0
3 8 D5 27,1.0
3 8 D5 28,41.0
3 8 D5 29,nan
3 8 D5 30,59.0
3 8 D5 31,62.0
3 8 D5 32,nan
3 8 D5 33,53.0
3 8 D5 34,64.0
3 8 D5 35,63.0
3 8 D5 36,nan
3 8 D5 37,64.0
3 8 D5 38,57.0
3 8 D5 39,47.0
3 8 D5 40,35.0
3 8 D5 41,74.0
3 8 D5 42,61.0
3 8 D5 43,31.0
3 8 D5 44,47.0
3 8 D5 45,50.0
3 8 D5 46,54.0
3 8 D5 47,52.0
3 8 D5 48,55.0
3 8 D5 49,54.0
3 8 D5 50,26.0
3 8 D5 51,36.0
3 8 D5 52,25.0
3 8 D5 53,45.0
3 8 D5 54,60.0
3 8 D5 55,40.0
3 8 D5 56,14.0
3 8 D5 57,41.0
3 8 D5 58,17.0
3 8 D5 59,61.0
3 8 D5 60,51.0
3 5 C1 1,34.0
3 5 C1 2,49.0
3 5 C1 3,93.0
3 5 C1 4,45.0
3 5 C1 5,49.0
3 5 C1 6,44.0
3 5 C1 7,59.0
3 5 C1 8,83.0
3 5 C1 9,57.0
3 5 C1 10,54.0
3 5 C1 11,45.0
3 5 C1 12,0.0
3 5 C1 13,62.0
3 5 C1 14,61.0
3 5 C1 15,51.0
3 5 C1 16,82.0
3 5 C1 17,81.0
3 5 C1 18,55.0
3 5 C1 19,66.0
3 5 C1 20,48.0
3 5 C1 21,nan
3 5 C1 22,68.0
3 5 C1 23,43.0
3 5 C1 24,26.0
3 5 C1 25,0.0
3 5 C1 26,66.0
3 5 C1 27,34.0
3 5 C1 28,50.0
3 5 C1 29,23.0
3 5 C1 30,61.0
3 5 C1 31,58.0
3 5 C1 32,0.0
3 5 C1 33,34.0
3 5 C1 34,28.0
3 5 C1 35,51.0
3 5 C1 36,40.0
3 5 C1 37,18.0
3 5 C1 38,59.0
3 5 C1 39,67.0
3 5 C1 40,66.0
3 5 C1 41,67.0
3 5 C1 42,26.0
3 5 C1 43,29.0
3 5 C1 44,55.0
3 5 C1 45,nan
3 5 C1 46,65.0
3 5 C1 47,40.0
3 5 C1 48,51.0
3 5 C1 49,60.0
3 5 C1 50,14.0
3 5 C1 51,nan
3 5 C1 52,88.0
3 5 C1 53,57.0
3 5 C1 54,33.0
3 5 C1 55,45.0
3 5 C1 56,69.0
3 5 C1 57,nan
3 5 C1 58,33.0
3 5 C1 59,69.0
3 5 C1 60,1.0
3 6 C2 1,36.0
3 6 C2 2,62.0
3 6 C2 3,41.0
3 6 C2 4,17.0
3 6 C2 5,50.0
3 6 C2 6,37.0
3 6 C2 7,52.0
3 6 C2 8,47.0
3 6 C2 9,43.0
3 6 C2 10,49.0
3 6 C2 11,nan
3 6 C2 12,83.0
3 6 C2 13,92.0
3 6 C2 14,nan
3 6 C2 15,0.0
3 6 C2 16,31.0
3 6 C2 17,5.0
3 6 C2 18,58.0
3 6 C2 19,43.0
3 6 C2 20,nan
3 6 C2 21,60.0
3 6 C2 22,0.0
3 6 C2 23,69.0
3 6 C2 24,75.0
3 6 C2 25,60.0
3 6 C2 26,45.0
3 6 C2 27,nan
3 6 C2 28,36.0
3 6 C2 29,51.0
3 6 C2 30,27.0
3 6 C2 31,42.0
3 6 C2 32,58.0
3 6 C2 33,46.0
3 6 C2 34,72.0
3 6 C2 35,74.0
3 6 C2 36,59.0
3 6 C2 37,0.0
3 6 C2 38,25.0
3 6 C2 39,38.0
3 6 C2 40,52.0
3 6 C2 41,23.0
3 6 C2 42,45.0
3 6 C2 43,42.0
3 6 C2 44,64.0
3 6 C2 45,39.0
3 6 C2 46,55.0
3 6 C2 47,17.0
3 6 C2 48,nan
3 6 C2 49,46.0
3 6 C2 50,nan
3 6 C2 51,53.0
3 6 C2 52,49.0
3 6 C2 53,3.0
3 6 C2 54,48.0
3 6 C2 55,50.0
3 6 C2 56,55.0
3 6 C2 57,50.0
3 6 C2 58,51.0
3 6 C2 59,29.0
3 6 C2 60,5.0
3 7 C3 1,1.0
3 7 C3 2,18.0
3 7 C3 3,66.0
3 7 C3 4,62.0
3 7 C3 5,62.0
3 7 C3 6,43.0
3 7 C3 7,52.0
3 7 C3 8,54.0
3 7 C3 9,45.0
3 7 C3 10,38.0
3 7 C3 11,47.0
3 7 C3 12,nan
3 7 C3 13,32.0
3 7 C3 14,23.0
3 7 C3 15,26.0
3 7 C3 16,52.0
3 7 C3 17,44.0
3 7 C3 18,46.0
3 7 C3 19,56.0
3 7 C3 20,60.0
3 7 C3 21,41.0
3 7 C3 22,44.0
3 7 C3 23,56.0
3 7 C3 24,0.0
3 7 C3 25,46.0
3 7 C3 26,nan
3 7 C3 27,47.0
3 7 C3 28,59.0
3 7 C3 29,32.0
3 7 C3 30,22.0
3 7 C3 31,nan
3 7 C3 32,41.0
3 7 C3 33,59.0
3 7 C3 34,4.0
3 7 C3 35,25.0
3 7 C3 36,17.0
3 7 C3 37,54.0
3 7 C3 38,34.0
3 7 C3 39,40.0
3 7 C3 40,nan
3 7 C3 41,28.0
3 7 C3 42,51.0
3 7 C3 43,65.0
3 7 C3 44,55.0
3 7 C3 45,44.0
3 7 C3 46,29.0
3 7 C3 47,29.0
3 7 C3 48,40.0
3 7 C3 49,nan
3 7 C3 50,0.0
3 7 C3 51,45.0
3 7 C3 52,78.0
3 7 C3 53,18.0
3 7 C3 54,32.0
3 7 C3 55,50.0
3 7 C3 56,30.0
3 7 C3 57,28.0
3 7 C3 58,1.0
3 7 C3 59,51.0
3 7 C3 60,13.0
3 8 C4 1,19.0
3 8 C4 2,18.0
3 8 C4 3,24.0
3 8 C4 4,42.0
3 8 C4 5,1.0
3 8 C4 6,1.0
3 8 C4 7,56.0
3 8 C4 8,61.0
3 8 C4 9,42.0
3 8 C4 10,37.0
3 8 C4 11,36.0
3 8 C4 12,41.0
3 8 C4 13,27.0
3 8 C4 14,27.0
3 8 C4 15,42.0
3 8 C4 16,42.0
3 8 C4 17,53.0
3 8 C4 18,52.0
3 8 C4 19,26.0
3 8 C4 20,27.0
3 8 C4 21,1.0
3 8 C4 22,30.0
3 8 C4 23,49.0
3 8 C4 24,nan
3 8 C4 25,42.0
3 8 C4 26,nan
3 8 C4 27,53.0
3 8 C4 28,39.0
3 8 C4 29,nan
3 8 C4 30,1.0
3 8 C4 31,51.0
3 8 C4 32,nan
3 8 C4 33,2.0
3 8 C4 34,51.0
3 8 C4 35,24.0
3 8 C4 36,17.0
3 8 C4 37,59.0
3 8 C4 38,66.0
3 8 C4 39,47.0
3 8 C4 40,3.0
3 8 C4 41,34.0
3 8 C4 42,51.0
3 8 C4 43,51.0
3 8 C4 44,1.0
3 8 C4 45,41.0
3 8 C4 46,38.0
3 8 C4 47,1.0
3 8 C4 48,nan
3 8 C4 49,63.0
3 8 C4 50,nan
3 8 C4 51,27.0
3 8 C4 52,40.0
3 8 C4 53,1.0
3 8 C4 54,0.0
3 8 C4 55,64.0
3 8 C4 56,34.0
3 8 C4 57,36.0
3 8 C4 58,33.0
3 8 C4 59,nan
3 8 C4 60,58.0
3 9 C5 1,70.0
3 9 C5 2,31.0
3 9 C5 3,51.0
3 9 C5 4,57.0
3 9 C5 5,77.0
3 9 C5 6,6.0
3 9 C5 7,38.0
3 9 C5 8,64.0
3 9 C5 9,56.0
3 9 C5 10,59.0
3 9 C5 11,5.0
3 9 C5 12,nan
3 9 C5 13,66.0
3 9 C5 14,56.0
3 9 C5 15,0.0
3 9 C5 16,38.0
3 9 C5 17,29.0
3 9 C5 18,3.0
3 9 C5 19,51.0
3 9 C5 20,nan
3 9 C5 21,76.0
3 9 C5 22,79.0
3 9 C5 23,0.0
3 9 C5 24,83.0
3 9 C5 25,42.0
3 9 C5 26,69.0
3 9 C5 27,61.0
3 9 C5 28,63.0
3 9 C5 29,29.0
3 9 C5 30,17.0
3 9 C5 31,62.0
3 9 C5 32,87.0
3 9 C5 33,35.0
3 9 C5 34,49.0
3 9 C5 35,66.0
3 9 C5 36,nan
3 9 C5 37,50.0
3 9 C5 38,nan
3 9 C5 39,58.0
3 9 C5 40,37.0
3 9 C5 41,49.0
3 9 C5 42,72.0
3 9 C5 43,3.0
3 9 C5 44,33.0
3 9 C5 45,35.0
3 9 C5 46,32.0
3 9 C5 47,nan
3 9 C5 48,60.0
3 9 C5 49,5.0
3 9 C5 50,nan
3 9 C5 51,45.0
3 9 C5 52,nan
3 9 C5 53,21.0
3 9 C5 54,48.0
3 9 C5 55,3.0
3 9 C5 56,10.0
3 9 C5 57,nan
3 9 C5 58,66.0
3 9 C5 59,2.0
3 9 C5 60,41.0
3 5 D1 1,nan
3 5 D1 2,nan
3 5 D1 3,nan
3 5 D1 4,88.0
3 5 D1 5,43.0
3 5 D1 6,nan
3 5 D1 7,nan
3 5 D1 8,41.0
3 5 D1 9,33.0
3 5 D1 10,2.0
3 5 D1 11,51.0
3 5 D1 12,1.0
3 5 D1 13,96.0
3 5 D1 14,nan
3 5 D1 15,37.0
3 5 D1 16,84.0
3 5 D1 17,1.0
3 5 D1 18,39.0
3 5 D1 19,54.0
3 5 D1 20,22.0
3 5 D1 21,2.0
3 5 D1 22,nan
3 5 D1 23,nan
3 5 D1 24,45.0
3 5 D1 25,4.0
3 5 D1 26,4.0
3 5 D1 27,61.0
3 5 D1 28,32.0
3 5 D1 29,65.0
3 5 D1 30,47.0
3 5 D1 31,nan
3 5 D1 32,43.0
3 5 D1 33,nan
3 5 D1 34,79.0
3 5 D1 35,11.0
3 5 D1 36,nan
3 5 D1 37,81.0
3 5 D1 38,96.0
3 5 D1 39,47.0
3 5 D1 40,nan
3 5 D1 41,53.0
3 5 D1 42,55.0
3 5 D1 43,60.0
3 5 D1 44,0.0
3 5 D1 45,nan
3 5 D1 46,14.0
3 5 D1 47,33.0
3 5 D1 48,nan
3 5 D1 49,57.0
3 5 D1 50,4.0
3 5 D1 51,nan
3 5 D1 52,nan
3 5 D1 53,61.0
3 5 D1 54,52.0
3 5 D1 55,64.0
3 5 D1 56,nan
3 5 D1 57,nan
