FileName,MarvinFileName,AlexFileName,AlexCount,MarvinCount,Mean,Difference
AO1 Lithium 5-4 45 pt68.jpg,eggs1countAO1 Lithium 5-4 45 pt68.jpg,eggs1countAO1 Lithium 5-4 45 pt68.jpg,1,1,1.0,0
AO1 Lithium 5-4 30 pt88.jpg,eggs3countAO1 Lithium 5-4 30 pt88.jpg,eggs3countAO1 Lithium 5-4 30 pt88.jpg,3,3,3.0,0
ACO1 Lithium 5-4 42 pt56.jpg,eggs1countACO1 Lithium 5-4 42 pt56.jpg,eggs1countACO1 Lithium 5-4 42 pt56.jpg,1,1,1.0,0
nCO1 Lithium 5-4 39 pt79.jpg,eggs1countnCO1 Lithium 5-4 39 pt79.jpg,eggs1countnCO1 Lithium 5-4 39 pt79.jpg,1,1,1.0,0
nCO1 Control 5-4 2 pt37.jpg,eggs1countnCO1 Control 5-4 2 pt37.jpg,eggs0countnCO1 Control 5-4 2 pt37.jpg,0,1,0.5,1
nCO1 Control 5-4 43 pt25.jpg,eggs3countnCO1 Control 5-4 43 pt25.jpg,eggs3countnCO1 Control 5-4 43 pt25.jpg,3,3,3.0,0
nCO1 Control 5-4 43 pt42.jpg,eggs4countnCO1 Control 5-4 43 pt42.jpg,eggs3countnCO1 Control 5-4 43 pt42.jpg,3,4,3.5,1
AO1 Control 5-4 39 pt93.jpg,eggs9countAO1 Control 5-4 39 pt93.jpg,eggs0countAO1 Control 5-4 39 pt93.jpg,0,9,4.5,9
nCO1 Lithium 5-4 50 pt72.jpg,eggs5countnCO1 Lithium 5-4 50 pt72.jpg,eggs4countnCO1 Lithium 5-4 50 pt72.jpg,4,5,4.5,1
nCO1 Control 5-4 43 pt23.jpg,eggs2countnCO1 Control 5-4 43 pt23.jpg,eggs1countnCO1 Control 5-4 43 pt23.jpg,1,2,1.5,1
nCO1 Lithium 5-4 36 pt19.jpg,eggs1countnCO1 Lithium 5-4 36 pt19.jpg,eggs1countnCO1 Lithium 5-4 36 pt19.jpg,1,1,1.0,0
CO1 Lithium 5-4 25 pt68.jpg,eggs4countCO1 Lithium 5-4 25 pt68.jpg,eggs3countCO1 Lithium 5-4 25 pt68.jpg,3,4,3.5,1
AO1 Lithium 5-4 47 pt62.jpg,eggs1countAO1 Lithium 5-4 47 pt62.jpg,eggs1countAO1 Lithium 5-4 47 pt62.jpg,1,1,1.0,0
AO1 Lithium 5-4 50 pt73.jpg,eggs2countAO1 Lithium 5-4 50 pt73.jpg,eggs0countAO1 Lithium 5-4 50 pt73.jpg,0,2,1.0,2
CO1 Lithium 5-4 40 pt88.jpg,eggs2countCO1 Lithium 5-4 40 pt88.jpg,eggs2countCO1 Lithium 5-4 40 pt88.jpg,2,2,2.0,0
nCO1 Lithium 5-4 42 pt64.jpg,eggs3countnCO1 Lithium 5-4 42 pt64.jpg,eggs3countnCO1 Lithium 5-4 42 pt64.jpg,3,3,3.0,0
AO1 Control 5-4 37 pt29.jpg,eggs9countAO1 Control 5-4 37 pt29.jpg,eggs0countAO1 Control 5-4 37 pt29.jpg,0,9,4.5,9
nCO1 Control 5-4 46 pt21.jpg,eggs2countnCO1 Control 5-4 46 pt21.jpg,eggs1countnCO1 Control 5-4 46 pt21.jpg,1,2,1.5,1
CO1 Control 5-4 45 pt73.jpg,eggs1countCO1 Control 5-4 45 pt73.jpg,eggs1countCO1 Control 5-4 45 pt73.jpg,1,1,1.0,0
CO1 Lithium 5-4 5 pt65.jpg,eggs2countCO1 Lithium 5-4 5 pt65.jpg,eggs1countCO1 Lithium 5-4 5 pt65.jpg,1,2,1.5,1
ACO1 Lithium 5-4 17 pt18.jpg,eggs2countACO1 Lithium 5-4 17 pt18.jpg,eggs0countACO1 Lithium 5-4 17 pt18.jpg,0,2,1.0,2
CO1 Control 5-4 44 pt66.jpg,eggs1countCO1 Control 5-4 44 pt66.jpg,eggs1countCO1 Control 5-4 44 pt66.jpg,1,1,1.0,0
CO1 Control 5-4 2 pt42.jpg,eggs6countCO1 Control 5-4 2 pt42.jpg,eggs3countCO1 Control 5-4 2 pt42.jpg,3,6,4.5,3
nCO1 Control 5-4 40 pt65.jpg,eggs1countnCO1 Control 5-4 40 pt65.jpg,eggs1countnCO1 Control 5-4 40 pt65.jpg,1,1,1.0,0
nCO1 Lithium 5-4 4 pt87.jpg,eggs6countnCO1 Lithium 5-4 4 pt87.jpg,eggs6countnCO1 Lithium 5-4 4 pt87.jpg,6,6,6.0,0
nCO1 Control 5-4 43 pt83.jpg,eggs2countnCO1 Control 5-4 43 pt83.jpg,eggs1countnCO1 Control 5-4 43 pt83.jpg,1,2,1.5,1
CO1 Control 5-4 36 pt84.jpg,eggs1countCO1 Control 5-4 36 pt84.jpg,eggs1countCO1 Control 5-4 36 pt84.jpg,1,1,1.0,0
nCO1 Lithium 5-4 6 pt74.jpg,eggs2countnCO1 Lithium 5-4 6 pt74.jpg,eggs2countnCO1 Lithium 5-4 6 pt74.jpg,2,2,2.0,0
CO1 Lithium 5-4 31 pt69.jpg,eggs1countCO1 Lithium 5-4 31 pt69.jpg,eggs1countCO1 Lithium 5-4 31 pt69.jpg,1,1,1.0,0
AO1 Control 5-4 46 pt23.jpg,eggs1countAO1 Control 5-4 46 pt23.jpg,eggs1countAO1 Control 5-4 46 pt23.jpg,1,1,1.0,0
nCO1 Lithium 5-4 1 pt40.jpg,eggs1countnCO1 Lithium 5-4 1 pt40.jpg,eggs0countnCO1 Lithium 5-4 1 pt40.jpg,0,1,0.5,1
ACO1 Lithium 5-4 44 pt54.jpg,eggs3countACO1 Lithium 5-4 44 pt54.jpg,eggs1countACO1 Lithium 5-4 44 pt54.jpg,1,3,2.0,2
CO1 Lithium 5-4 40 pt61.jpg,eggs1countCO1 Lithium 5-4 40 pt61.jpg,eggs1countCO1 Lithium 5-4 40 pt61.jpg,1,1,1.0,0
CO1 Control 5-4 42 pt33.jpg,eggs5countCO1 Control 5-4 42 pt33.jpg,eggs3countCO1 Control 5-4 42 pt33.jpg,3,5,4.0,2
CO1 Control 5-4 38 pt37.jpg,eggs3countCO1 Control 5-4 38 pt37.jpg,eggs3countCO1 Control 5-4 38 pt37.jpg,3,3,3.0,0
nCO1 Lithium 5-4 47 pt25.jpg,eggs2countnCO1 Lithium 5-4 47 pt25.jpg,eggs2countnCO1 Lithium 5-4 47 pt25.jpg,2,2,2.0,0
CO1 Lithium 5-4 19 pt24.jpg,eggs2countCO1 Lithium 5-4 19 pt24.jpg,eggs2countCO1 Lithium 5-4 19 pt24.jpg,2,2,2.0,0
CO1 Lithium 5-4 19 pt37.jpg,eggs3countCO1 Lithium 5-4 19 pt37.jpg,eggs3countCO1 Lithium 5-4 19 pt37.jpg,3,3,3.0,0
nCO1 Lithium 5-4 17 pt13.jpg,eggs5countnCO1 Lithium 5-4 17 pt13.jpg,eggs5countnCO1 Lithium 5-4 17 pt13.jpg,5,5,5.0,0
AO1 Control 5-4 15 pt62.jpg,eggs2countAO1 Control 5-4 15 pt62.jpg,eggs2countAO1 Control 5-4 15 pt62.jpg,2,2,2.0,0
nCO1 Control 5-4 12 pt77.jpg,eggs3countnCO1 Control 5-4 12 pt77.jpg,eggs3countnCO1 Control 5-4 12 pt77.jpg,3,3,3.0,0
nCO1 Lithium 5-4 11 pt66.jpg,eggs2countnCO1 Lithium 5-4 11 pt66.jpg,eggs2countnCO1 Lithium 5-4 11 pt66.jpg,2,2,2.0,0
nCO1 Control 5-4 11 pt26.jpg,eggs5countnCO1 Control 5-4 11 pt26.jpg,eggs5countnCO1 Control 5-4 11 pt26.jpg,5,5,5.0,0
nCO1 Lithium 5-4 25 pt36.jpg,eggs2countnCO1 Lithium 5-4 25 pt36.jpg,eggs2countnCO1 Lithium 5-4 25 pt36.jpg,2,2,2.0,0
CO1 Lithium 5-4 9 pt48.jpg,eggs2countCO1 Lithium 5-4 9 pt48.jpg,eggs1countCO1 Lithium 5-4 9 pt48.jpg,1,2,1.5,1
nCO1 Lithium 5-4 13 pt64.jpg,eggs1countnCO1 Lithium 5-4 13 pt64.jpg,eggs0countnCO1 Lithium 5-4 13 pt64.jpg,0,1,0.5,1
nCO1 Lithium 5-4 2 pt24.jpg,eggs3countnCO1 Lithium 5-4 2 pt24.jpg,eggs2countnCO1 Lithium 5-4 2 pt24.jpg,2,3,2.5,1
ACO1 Control 5-4 26 pt53.jpg,eggs2countACO1 Control 5-4 26 pt53.jpg,eggs1countACO1 Control 5-4 26 pt53.jpg,1,2,1.5,1
AO1 Lithium 5-4 37 pt34.jpg,eggs1countAO1 Lithium 5-4 37 pt34.jpg,eggs1countAO1 Lithium 5-4 37 pt34.jpg,1,1,1.0,0
nCO1 Lithium 5-4 48 pt74.jpg,eggs4countnCO1 Lithium 5-4 48 pt74.jpg,eggs3countnCO1 Lithium 5-4 48 pt74.jpg,3,4,3.5,1
CO1 Lithium 5-4 29 pt60.jpg,eggs4countCO1 Lithium 5-4 29 pt60.jpg,eggs4countCO1 Lithium 5-4 29 pt60.jpg,4,4,4.0,0
CO1 Control 5-4 4 pt74.jpg,eggs1countCO1 Control 5-4 4 pt74.jpg,eggs1countCO1 Control 5-4 4 pt74.jpg,1,1,1.0,0
CO1 Control 5-4 16 pt75.jpg,eggs5countCO1 Control 5-4 16 pt75.jpg,eggs3countCO1 Control 5-4 16 pt75.jpg,3,5,4.0,2
CO1 Control 5-4 49 pt65.jpg,eggs1countCO1 Control 5-4 49 pt65.jpg,eggs0countCO1 Control 5-4 49 pt65.jpg,0,1,0.5,1
CO1 Lithium 5-4 9 pt77.jpg,eggs1countCO1 Lithium 5-4 9 pt77.jpg,eggs1countCO1 Lithium 5-4 9 pt77.jpg,1,1,1.0,0
CO1 Lithium 5-4 3 pt36.jpg,eggs1countCO1 Lithium 5-4 3 pt36.jpg,eggs1countCO1 Lithium 5-4 3 pt36.jpg,1,1,1.0,0
nCO1 Control 5-4 31 pt86.jpg,eggs1countnCO1 Control 5-4 31 pt86.jpg,eggs0countnCO1 Control 5-4 31 pt86.jpg,0,1,0.5,1
nCO1 Control 5-4 17 pt76.jpg,eggs1countnCO1 Control 5-4 17 pt76.jpg,eggs1countnCO1 Control 5-4 17 pt76.jpg,1,1,1.0,0
CO1 Control 5-4 7 pt33.jpg,eggs2countCO1 Control 5-4 7 pt33.jpg,eggs2countCO1 Control 5-4 7 pt33.jpg,2,2,2.0,0
nCO1 Control 5-4 22 pt67.jpg,eggs2countnCO1 Control 5-4 22 pt67.jpg,eggs2countnCO1 Control 5-4 22 pt67.jpg,2,2,2.0,0
CO1 Control 5-4 40 pt65.jpg,eggs3countCO1 Control 5-4 40 pt65.jpg,eggs2countCO1 Control 5-4 40 pt65.jpg,2,3,2.5,1
AO1 Control 5-4 35 pt78.jpg,eggs3countAO1 Control 5-4 35 pt78.jpg,eggs0countAO1 Control 5-4 35 pt78.jpg,0,3,1.5,3
ACO1 Control 5-4 31 pt67.jpg,eggs3countACO1 Control 5-4 31 pt67.jpg,eggs2countACO1 Control 5-4 31 pt67.jpg,2,3,2.5,1
CO1 Control 5-4 42 pt49.jpg,eggs3countCO1 Control 5-4 42 pt49.jpg,eggs0countCO1 Control 5-4 42 pt49.jpg,0,3,1.5,3
CO1 Lithium 5-4 17 pt23.jpg,eggs3countCO1 Lithium 5-4 17 pt23.jpg,eggs1countCO1 Lithium 5-4 17 pt23.jpg,1,3,2.0,2
CO1 Lithium 5-4 41 pt67.jpg,eggs3countCO1 Lithium 5-4 41 pt67.jpg,eggs3countCO1 Lithium 5-4 41 pt67.jpg,3,3,3.0,0
ACO1 Control 5-4 24 pt41.jpg,eggs1countACO1 Control 5-4 24 pt41.jpg,eggs1countACO1 Control 5-4 24 pt41.jpg,1,1,1.0,0
CO1 Control 5-4 21 pt12.jpg,eggs1countCO1 Control 5-4 21 pt12.jpg,eggs2countCO1 Control 5-4 21 pt12.jpg,2,1,1.5,-1
ACO1 Control 5-4 46 pt27.jpg,eggs1countACO1 Control 5-4 46 pt27.jpg,eggs0countACO1 Control 5-4 46 pt27.jpg,0,1,0.5,1
AO1 Lithium 5-4 15 pt15.jpg,eggs2countAO1 Lithium 5-4 15 pt15.jpg,eggs2countAO1 Lithium 5-4 15 pt15.jpg,2,2,2.0,0
CO1 Lithium 5-4 28 pt75.jpg,eggs2countCO1 Lithium 5-4 28 pt75.jpg,eggs2countCO1 Lithium 5-4 28 pt75.jpg,2,2,2.0,0
nCO1 Lithium 5-4 21 pt42.jpg,eggs2countnCO1 Lithium 5-4 21 pt42.jpg,eggs2countnCO1 Lithium 5-4 21 pt42.jpg,2,2,2.0,0
nCO1 Control 5-4 14 pt83.jpg,eggs2countnCO1 Control 5-4 14 pt83.jpg,eggs2countnCO1 Control 5-4 14 pt83.jpg,2,2,2.0,0
AO1 Control 5-4 21 pt52.jpg,eggs1countAO1 Control 5-4 21 pt52.jpg,eggs1countAO1 Control 5-4 21 pt52.jpg,1,1,1.0,0
CO1 Control 5-4 47 pt37.jpg,eggs1countCO1 Control 5-4 47 pt37.jpg,eggs1countCO1 Control 5-4 47 pt37.jpg,1,1,1.0,0
CO1 Lithium 5-4 43 pt49.jpg,eggs5countCO1 Lithium 5-4 43 pt49.jpg,eggs4countCO1 Lithium 5-4 43 pt49.jpg,4,5,4.5,1
CO1 Lithium 5-4 31 pt74.jpg,eggs2countCO1 Lithium 5-4 31 pt74.jpg,eggs2countCO1 Lithium 5-4 31 pt74.jpg,2,2,2.0,0
CO1 Lithium 5-4 17 pt62.jpg,eggs4countCO1 Lithium 5-4 17 pt62.jpg,eggs4countCO1 Lithium 5-4 17 pt62.jpg,4,4,4.0,0
nCO1 Control 5-4 32 pt28.jpg,eggs2countnCO1 Control 5-4 32 pt28.jpg,eggs2countnCO1 Control 5-4 32 pt28.jpg,2,2,2.0,0
AO1 Control 5-4 31 pt24.jpg,eggs9countAO1 Control 5-4 31 pt24.jpg,eggs0countAO1 Control 5-4 31 pt24.jpg,0,9,4.5,9
AO1 Control 5-4 45 pt56.jpg,eggs1countAO1 Control 5-4 45 pt56.jpg,eggs0countAO1 Control 5-4 45 pt56.jpg,0,1,0.5,1
CO1 Lithium 5-4 40 pt44.jpg,eggs4countCO1 Lithium 5-4 40 pt44.jpg,eggs4countCO1 Lithium 5-4 40 pt44.jpg,4,4,4.0,0
AO1 Control 5-4 45 pt80.jpg,eggs9countAO1 Control 5-4 45 pt80.jpg,eggs0countAO1 Control 5-4 45 pt80.jpg,0,9,4.5,9
nCO1 Lithium 5-4 5 pt26.jpg,eggs6countnCO1 Lithium 5-4 5 pt26.jpg,eggs3countnCO1 Lithium 5-4 5 pt26.jpg,3,6,4.5,3
nCO1 Lithium 5-4 2 pt59.jpg,eggs4countnCO1 Lithium 5-4 2 pt59.jpg,eggs1countnCO1 Lithium 5-4 2 pt59.jpg,1,4,2.5,3
nCO1 Lithium 5-4 7 pt53.jpg,eggs2countnCO1 Lithium 5-4 7 pt53.jpg,eggs2countnCO1 Lithium 5-4 7 pt53.jpg,2,2,2.0,0
CO1 Control 5-4 26 pt86.jpg,eggs1countCO1 Control 5-4 26 pt86.jpg,eggs1countCO1 Control 5-4 26 pt86.jpg,1,1,1.0,0
AO1 Control 5-4 3 pt86.jpg,eggs3countAO1 Control 5-4 3 pt86.jpg,eggs1countAO1 Control 5-4 3 pt86.jpg,1,3,2.0,2
ACO1 Lithium 5-4 11 pt74.jpg,eggs3countACO1 Lithium 5-4 11 pt74.jpg,eggs1countACO1 Lithium 5-4 11 pt74.jpg,1,3,2.0,2
ACO1 Control 5-4 49 pt15.jpg,eggs1countACO1 Control 5-4 49 pt15.jpg,eggs1countACO1 Control 5-4 49 pt15.jpg,1,1,1.0,0
CO1 Lithium 5-4 5 pt43.jpg,eggs2countCO1 Lithium 5-4 5 pt43.jpg,eggs2countCO1 Lithium 5-4 5 pt43.jpg,2,2,2.0,0
nCO1 Lithium 5-4 40 pt39.jpg,eggs1countnCO1 Lithium 5-4 40 pt39.jpg,eggs1countnCO1 Lithium 5-4 40 pt39.jpg,1,1,1.0,0
CO1 Lithium 5-4 33 pt25.jpg,eggs1countCO1 Lithium 5-4 33 pt25.jpg,eggs1countCO1 Lithium 5-4 33 pt25.jpg,1,1,1.0,0
CO1 Lithium 5-4 41 pt76.jpg,eggs1countCO1 Lithium 5-4 41 pt76.jpg,eggs1countCO1 Lithium 5-4 41 pt76.jpg,1,1,1.0,0
AO1 Lithium 5-4 42 pt16.jpg,eggs2countAO1 Lithium 5-4 42 pt16.jpg,eggs2countAO1 Lithium 5-4 42 pt16.jpg,2,2,2.0,0
CO1 Lithium 5-4 34 pt60.jpg,eggs2countCO1 Lithium 5-4 34 pt60.jpg,eggs1countCO1 Lithium 5-4 34 pt60.jpg,1,2,1.5,1
CO1 Lithium 5-4 27 pt67.jpg,eggs1countCO1 Lithium 5-4 27 pt67.jpg,eggs1countCO1 Lithium 5-4 27 pt67.jpg,1,1,1.0,0
AO1 Lithium 5-4 38 pt83.jpg,eggs1countAO1 Lithium 5-4 38 pt83.jpg,eggs1countAO1 Lithium 5-4 38 pt83.jpg,1,1,1.0,0
CO1 Control 5-4 45 pt33.jpg,eggs3countCO1 Control 5-4 45 pt33.jpg,eggs2countCO1 Control 5-4 45 pt33.jpg,2,3,2.5,1
CO1 Lithium 5-4 47 pt67.jpg,eggs5countCO1 Lithium 5-4 47 pt67.jpg,eggs4countCO1 Lithium 5-4 47 pt67.jpg,4,5,4.5,1
CO1 Lithium 5-4 33 pt36.jpg,eggs3countCO1 Lithium 5-4 33 pt36.jpg,eggs2countCO1 Lithium 5-4 33 pt36.jpg,2,3,2.5,1
nCO1 Lithium 5-4 1 pt46.jpg,eggs1countnCO1 Lithium 5-4 1 pt46.jpg,eggs1countnCO1 Lithium 5-4 1 pt46.jpg,1,1,1.0,0
CO1 Lithium 5-4 28 pt86.jpg,eggs6countCO1 Lithium 5-4 28 pt86.jpg,eggs2countCO1 Lithium 5-4 28 pt86.jpg,2,6,4.0,4
nCO1 Control 5-4 20 pt87.jpg,eggs2countnCO1 Control 5-4 20 pt87.jpg,eggs1countnCO1 Control 5-4 20 pt87.jpg,1,2,1.5,1
nCO1 Lithium 5-4 13 pt45.jpg,eggs2countnCO1 Lithium 5-4 13 pt45.jpg,eggs0countnCO1 Lithium 5-4 13 pt45.jpg,0,2,1.0,2
CO1 Lithium 5-4 43 pt77.jpg,eggs3countCO1 Lithium 5-4 43 pt77.jpg,eggs3countCO1 Lithium 5-4 43 pt77.jpg,3,3,3.0,0
CO1 Lithium 5-4 8 pt23.jpg,eggs1countCO1 Lithium 5-4 8 pt23.jpg,eggs1countCO1 Lithium 5-4 8 pt23.jpg,1,1,1.0,0
AO1 Lithium 5-4 44 pt42.jpg,eggs1countAO1 Lithium 5-4 44 pt42.jpg,eggs1countAO1 Lithium 5-4 44 pt42.jpg,1,1,1.0,0
CO1 Control 5-4 40 pt73.jpg,eggs1countCO1 Control 5-4 40 pt73.jpg,eggs1countCO1 Control 5-4 40 pt73.jpg,1,1,1.0,0
AO1 Lithium 5-4 16 pt28.jpg,eggs2countAO1 Lithium 5-4 16 pt28.jpg,eggs1countAO1 Lithium 5-4 16 pt28.jpg,1,2,1.5,1
CO1 Control 5-4 34 pt40.jpg,eggs2countCO1 Control 5-4 34 pt40.jpg,eggs0countCO1 Control 5-4 34 pt40.jpg,0,2,1.0,2
nCO1 Control 5-4 14 pt72.jpg,eggs2countnCO1 Control 5-4 14 pt72.jpg,eggs1countnCO1 Control 5-4 14 pt72.jpg,1,2,1.5,1
ACO1 Control 5-4 32 pt38.jpg,eggs1countACO1 Control 5-4 32 pt38.jpg,eggs1countACO1 Control 5-4 32 pt38.jpg,1,1,1.0,0
ACO1 Lithium 5-4 44 pt88.jpg,eggs1countACO1 Lithium 5-4 44 pt88.jpg,eggs1countACO1 Lithium 5-4 44 pt88.jpg,1,1,1.0,0
nCO1 Control 5-4 15 pt94.jpg,eggs1countnCO1 Control 5-4 15 pt94.jpg,eggs0countnCO1 Control 5-4 15 pt94.jpg,0,1,0.5,1
nCO1 Lithium 5-4 14 pt47.jpg,eggs2countnCO1 Lithium 5-4 14 pt47.jpg,eggs2countnCO1 Lithium 5-4 14 pt47.jpg,2,2,2.0,0
AO1 Control 5-4 13 pt47.jpg,eggs2countAO1 Control 5-4 13 pt47.jpg,eggs2countAO1 Control 5-4 13 pt47.jpg,2,2,2.0,0
nCO1 Lithium 5-4 8 pt29.jpg,eggs1countnCO1 Lithium 5-4 8 pt29.jpg,eggs1countnCO1 Lithium 5-4 8 pt29.jpg,1,1,1.0,0
AO1 Control 5-4 2 pt63.jpg,eggs2countAO1 Control 5-4 2 pt63.jpg,eggs2countAO1 Control 5-4 2 pt63.jpg,2,2,2.0,0
CO1 Lithium 5-4 18 pt16.jpg,eggs3countCO1 Lithium 5-4 18 pt16.jpg,eggs1countCO1 Lithium 5-4 18 pt16.jpg,1,3,2.0,2
nCO1 Lithium 5-4 14 pt86.jpg,eggs2countnCO1 Lithium 5-4 14 pt86.jpg,eggs2countnCO1 Lithium 5-4 14 pt86.jpg,2,2,2.0,0
CO1 Lithium 5-4 32 pt29.jpg,eggs4countCO1 Lithium 5-4 32 pt29.jpg,eggs4countCO1 Lithium 5-4 32 pt29.jpg,4,4,4.0,0
nCO1 Lithium 5-4 26 pt66.jpg,eggs4countnCO1 Lithium 5-4 26 pt66.jpg,eggs4countnCO1 Lithium 5-4 26 pt66.jpg,4,4,4.0,0
nCO1 Lithium 5-4 16 pt28.jpg,eggs1countnCO1 Lithium 5-4 16 pt28.jpg,eggs1countnCO1 Lithium 5-4 16 pt28.jpg,1,1,1.0,0
nCO1 Lithium 5-4 7 pt76.jpg,eggs1countnCO1 Lithium 5-4 7 pt76.jpg,eggs1countnCO1 Lithium 5-4 7 pt76.jpg,1,1,1.0,0
ACO1 Control 5-4 19 pt83.jpg,eggs3countACO1 Control 5-4 19 pt83.jpg,eggs2countACO1 Control 5-4 19 pt83.jpg,2,3,2.5,1
CO1 Lithium 5-4 11 pt5.jpg,eggs4countCO1 Lithium 5-4 11 pt5.jpg,eggs3countCO1 Lithium 5-4 11 pt5.jpg,3,4,3.5,1
AO1 Lithium 5-4 26 pt44.jpg,eggs1countAO1 Lithium 5-4 26 pt44.jpg,eggs0countAO1 Lithium 5-4 26 pt44.jpg,0,1,0.5,1
CO1 Lithium 5-4 17 pt64.jpg,eggs2countCO1 Lithium 5-4 17 pt64.jpg,eggs0countCO1 Lithium 5-4 17 pt64.jpg,0,2,1.0,2
CO1 Lithium 5-4 25 pt72.jpg,eggs4countCO1 Lithium 5-4 25 pt72.jpg,eggs3countCO1 Lithium 5-4 25 pt72.jpg,3,4,3.5,1
CO1 Lithium 5-4 10 pt43.jpg,eggs2countCO1 Lithium 5-4 10 pt43.jpg,eggs2countCO1 Lithium 5-4 10 pt43.jpg,2,2,2.0,0
AO1 Control 5-4 47 pt68.jpg,eggs1countAO1 Control 5-4 47 pt68.jpg,eggs1countAO1 Control 5-4 47 pt68.jpg,1,1,1.0,0
CO1 Control 5-4 39 pt74.jpg,eggs2countCO1 Control 5-4 39 pt74.jpg,eggs2countCO1 Control 5-4 39 pt74.jpg,2,2,2.0,0
nCO1 Lithium 5-4 49 pt87.jpg,eggs1countnCO1 Lithium 5-4 49 pt87.jpg,eggs2countnCO1 Lithium 5-4 49 pt87.jpg,2,1,1.5,-1
nCO1 Control 5-4 8 pt84.jpg,eggs2countnCO1 Control 5-4 8 pt84.jpg,eggs0countnCO1 Control 5-4 8 pt84.jpg,0,2,1.0,2
nCO1 Control 5-4 32 pt40.jpg,eggs1countnCO1 Control 5-4 32 pt40.jpg,eggs1countnCO1 Control 5-4 32 pt40.jpg,1,1,1.0,0
AO1 Control 5-4 9 pt67.jpg,eggs1countAO1 Control 5-4 9 pt67.jpg,eggs1countAO1 Control 5-4 9 pt67.jpg,1,1,1.0,0
nCO1 Control 5-4 2 pt58.jpg,eggs1countnCO1 Control 5-4 2 pt58.jpg,eggs1countnCO1 Control 5-4 2 pt58.jpg,1,1,1.0,0
ACO1 Lithium 5-4 27 pt54.jpg,eggs3countACO1 Lithium 5-4 27 pt54.jpg,eggs3countACO1 Lithium 5-4 27 pt54.jpg,3,3,3.0,0
nCO1 Control 5-4 33 pt14.jpg,eggs2countnCO1 Control 5-4 33 pt14.jpg,eggs2countnCO1 Control 5-4 33 pt14.jpg,2,2,2.0,0
CO1 Control 5-4 4 pt68.jpg,eggs1countCO1 Control 5-4 4 pt68.jpg,eggs1countCO1 Control 5-4 4 pt68.jpg,1,1,1.0,0
nCO1 Lithium 5-4 25 pt68.jpg,eggs1countnCO1 Lithium 5-4 25 pt68.jpg,eggs1countnCO1 Lithium 5-4 25 pt68.jpg,1,1,1.0,0
CO1 Lithium 5-4 27 pt57.jpg,eggs1countCO1 Lithium 5-4 27 pt57.jpg,eggs1countCO1 Lithium 5-4 27 pt57.jpg,1,1,1.0,0
ACO1 Control 5-4 2 pt15.jpg,eggs3countACO1 Control 5-4 2 pt15.jpg,eggs1countACO1 Control 5-4 2 pt15.jpg,1,3,2.0,2
CO1 Control 5-4 32 pt37.jpg,eggs2countCO1 Control 5-4 32 pt37.jpg,eggs1countCO1 Control 5-4 32 pt37.jpg,1,2,1.5,1
CO1 Lithium 5-4 31 pt76.jpg,eggs2countCO1 Lithium 5-4 31 pt76.jpg,eggs1countCO1 Lithium 5-4 31 pt76.jpg,1,2,1.5,1
CO1 Control 5-4 12 pt86.jpg,eggs2countCO1 Control 5-4 12 pt86.jpg,eggs2countCO1 Control 5-4 12 pt86.jpg,2,2,2.0,0
nCO1 Control 5-4 25 pt43.jpg,eggs3countnCO1 Control 5-4 25 pt43.jpg,eggs1countnCO1 Control 5-4 25 pt43.jpg,1,3,2.0,2
ACO1 Control 5-4 7 pt23.jpg,eggs2countACO1 Control 5-4 7 pt23.jpg,eggs2countACO1 Control 5-4 7 pt23.jpg,2,2,2.0,0
AO1 Lithium 5-4 14 pt28.jpg,eggs2countAO1 Lithium 5-4 14 pt28.jpg,eggs2countAO1 Lithium 5-4 14 pt28.jpg,2,2,2.0,0
nCO1 Lithium 5-4 47 pt38.jpg,eggs1countnCO1 Lithium 5-4 47 pt38.jpg,eggs1countnCO1 Lithium 5-4 47 pt38.jpg,1,1,1.0,0
AO1 Control 5-4 22 pt58.jpg,eggs2countAO1 Control 5-4 22 pt58.jpg,eggs1countAO1 Control 5-4 22 pt58.jpg,1,2,1.5,1
nCO1 Lithium 5-4 44 pt58.jpg,eggs3countnCO1 Lithium 5-4 44 pt58.jpg,eggs3countnCO1 Lithium 5-4 44 pt58.jpg,3,3,3.0,0
CO1 Lithium 5-4 28 pt77.jpg,eggs5countCO1 Lithium 5-4 28 pt77.jpg,eggs5countCO1 Lithium 5-4 28 pt77.jpg,5,5,5.0,0
nCO1 Lithium 5-4 14 pt25.jpg,eggs2countnCO1 Lithium 5-4 14 pt25.jpg,eggs2countnCO1 Lithium 5-4 14 pt25.jpg,2,2,2.0,0
ACO1 Lithium 5-4 44 pt65.jpg,eggs1countACO1 Lithium 5-4 44 pt65.jpg,eggs1countACO1 Lithium 5-4 44 pt65.jpg,1,1,1.0,0
CO1 Lithium 5-4 35 pt52.jpg,eggs2countCO1 Lithium 5-4 35 pt52.jpg,eggs2countCO1 Lithium 5-4 35 pt52.jpg,2,2,2.0,0
nCO1 Lithium 5-4 38 pt73.jpg,eggs4countnCO1 Lithium 5-4 38 pt73.jpg,eggs3countnCO1 Lithium 5-4 38 pt73.jpg,3,4,3.5,1
CO1 Lithium 5-4 29 pt88.jpg,eggs4countCO1 Lithium 5-4 29 pt88.jpg,eggs4countCO1 Lithium 5-4 29 pt88.jpg,4,4,4.0,0
